id,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,kondisi_tanaman,luas_tanaman,satuan,tahun
860,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,TM,1204.45,HEKTAR,2023
861,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,TR/TTM,413.79,HEKTAR,2023
862,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,TBM,0.0,HEKTAR,2023
863,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,TM,0.0,HEKTAR,2023
864,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,TR/TTM,0.0,HEKTAR,2023
865,32,JAWA BARAT,3271,KOTA BOGOR,TBM,0.0,HEKTAR,2023
866,32,JAWA BARAT,3271,KOTA BOGOR,TM,0.0,HEKTAR,2023
867,32,JAWA BARAT,3271,KOTA BOGOR,TR/TTM,0.0,HEKTAR,2023
868,32,JAWA BARAT,3272,KOTA SUKABUMI,TBM,0.0,HEKTAR,2023
869,32,JAWA BARAT,3272,KOTA SUKABUMI,TM,0.0,HEKTAR,2023
870,32,JAWA BARAT,3272,KOTA SUKABUMI,TR/TTM,0.0,HEKTAR,2023
871,32,JAWA BARAT,3273,KOTA BANDUNG,TBM,0.0,HEKTAR,2023
872,32,JAWA BARAT,3273,KOTA BANDUNG,TM,0.0,HEKTAR,2023
873,32,JAWA BARAT,3273,KOTA BANDUNG,TR/TTM,0.0,HEKTAR,2023
874,32,JAWA BARAT,3274,KOTA CIREBON,TBM,0.0,HEKTAR,2023
875,32,JAWA BARAT,3274,KOTA CIREBON,TM,0.0,HEKTAR,2023
876,32,JAWA BARAT,3274,KOTA CIREBON,TR/TTM,0.0,HEKTAR,2023
877,32,JAWA BARAT,3275,KOTA BEKASI,TBM,0.0,HEKTAR,2023
878,32,JAWA BARAT,3275,KOTA BEKASI,TM,0.0,HEKTAR,2023
879,32,JAWA BARAT,3275,KOTA BEKASI,TR/TTM,0.0,HEKTAR,2023
880,32,JAWA BARAT,3276,KOTA DEPOK,TBM,0.0,HEKTAR,2023
881,32,JAWA BARAT,3276,KOTA DEPOK,TM,0.0,HEKTAR,2023
882,32,JAWA BARAT,3276,KOTA DEPOK,TR/TTM,0.0,HEKTAR,2023
883,32,JAWA BARAT,3277,KOTA CIMAHI,TBM,0.0,HEKTAR,2023
884,32,JAWA BARAT,3277,KOTA CIMAHI,TM,0.0,HEKTAR,2023
885,32,JAWA BARAT,3277,KOTA CIMAHI,TR/TTM,0.0,HEKTAR,2023
886,32,JAWA BARAT,3278,KOTA TASIKMALAYA,TBM,0.0,HEKTAR,2023
887,32,JAWA BARAT,3278,KOTA TASIKMALAYA,TM,0.0,HEKTAR,2023
888,32,JAWA BARAT,3278,KOTA TASIKMALAYA,TR/TTM,0.0,HEKTAR,2023
889,32,JAWA BARAT,3279,KOTA BANJAR,TBM,0.0,HEKTAR,2023
890,32,JAWA BARAT,3279,KOTA BANJAR,TM,0.0,HEKTAR,2023
891,32,JAWA BARAT,3279,KOTA BANJAR,TR/TTM,0.0,HEKTAR,2023
892,32,JAWA BARAT,3201,KABUPATEN BOGOR,TBM,0.0,HEKTAR,2024
893,32,JAWA BARAT,3201,KABUPATEN BOGOR,TM,5.01,HEKTAR,2024
894,32,JAWA BARAT,3201,KABUPATEN BOGOR,TR/TTM,0.0,HEKTAR,2024
895,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,TBM,0.0,HEKTAR,2024
896,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,TM,2944.6,HEKTAR,2024
897,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,TR/TTM,5369.83,HEKTAR,2024
898,32,JAWA BARAT,3203,KABUPATEN CIANJUR,TBM,422.0,HEKTAR,2024
899,32,JAWA BARAT,3203,KABUPATEN CIANJUR,TM,8972.77,HEKTAR,2024
900,32,JAWA BARAT,3203,KABUPATEN CIANJUR,TR/TTM,5225.23,HEKTAR,2024
901,32,JAWA BARAT,3204,KABUPATEN BANDUNG,TBM,0.0,HEKTAR,2024
902,32,JAWA BARAT,3204,KABUPATEN BANDUNG,TM,1654.5,HEKTAR,2024
903,32,JAWA BARAT,3204,KABUPATEN BANDUNG,TR/TTM,50.5,HEKTAR,2024
904,32,JAWA BARAT,3205,KABUPATEN GARUT,TBM,10.0,HEKTAR,2024
905,32,JAWA BARAT,3205,KABUPATEN GARUT,TM,1719.0,HEKTAR,2024
906,32,JAWA BARAT,3205,KABUPATEN GARUT,TR/TTM,701.89,HEKTAR,2024
907,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,TBM,566.79,HEKTAR,2024
908,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,TM,6567.77,HEKTAR,2024
909,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,TR/TTM,1926.91,HEKTAR,2024
910,32,JAWA BARAT,3207,KABUPATEN CIAMIS,TBM,0.0,HEKTAR,2024
911,32,JAWA BARAT,3207,KABUPATEN CIAMIS,TM,42.25,HEKTAR,2024
912,32,JAWA BARAT,3207,KABUPATEN CIAMIS,TR/TTM,94.5,HEKTAR,2024
913,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,TBM,0.0,HEKTAR,2024
914,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,TM,0.0,HEKTAR,2024
915,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,TR/TTM,0.0,HEKTAR,2024
916,32,JAWA BARAT,3209,KABUPATEN CIREBON,TBM,0.0,HEKTAR,2024
917,32,JAWA BARAT,3209,KABUPATEN CIREBON,TM,0.0,HEKTAR,2024
918,32,JAWA BARAT,3209,KABUPATEN CIREBON,TR/TTM,0.0,HEKTAR,2024
919,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,TBM,102.55,HEKTAR,2024
920,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,TM,246.55,HEKTAR,2024
921,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,TR/TTM,302.1,HEKTAR,2024
922,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,TBM,0.0,HEKTAR,2024
923,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,TM,328.0,HEKTAR,2024
924,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,TR/TTM,197.0,HEKTAR,2024
925,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,TBM,0.0,HEKTAR,2024
926,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,TM,0.0,HEKTAR,2024
927,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,TR/TTM,0.0,HEKTAR,2024
928,32,JAWA BARAT,3213,KABUPATEN SUBANG,TBM,76.0,HEKTAR,2024
929,32,JAWA BARAT,3213,KABUPATEN SUBANG,TM,374.5,HEKTAR,2024
930,32,JAWA BARAT,3213,KABUPATEN SUBANG,TR/TTM,92.0,HEKTAR,2024
931,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,TBM,247.5,HEKTAR,2024
932,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,TM,3361.57,HEKTAR,2024
933,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,TR/TTM,814.51,HEKTAR,2024
934,32,JAWA BARAT,3215,KABUPATEN KARAWANG,TBM,0.0,HEKTAR,2024
935,32,JAWA BARAT,3215,KABUPATEN KARAWANG,TM,0.0,HEKTAR,2024
936,32,JAWA BARAT,3215,KABUPATEN KARAWANG,TR/TTM,0.0,HEKTAR,2024
937,32,JAWA BARAT,3216,KABUPATEN BEKASI,TBM,0.0,HEKTAR,2024
938,32,JAWA BARAT,3216,KABUPATEN BEKASI,TM,0.0,HEKTAR,2024
939,32,JAWA BARAT,3216,KABUPATEN BEKASI,TR/TTM,0.0,HEKTAR,2024
940,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,TBM,191.15,HEKTAR,2024
941,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,TM,1201.45,HEKTAR,2024
942,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,TR/TTM,417.79,HEKTAR,2024
943,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,TBM,0.0,HEKTAR,2024
944,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,TM,0.0,HEKTAR,2024
945,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,TR/TTM,0.0,HEKTAR,2024
946,32,JAWA BARAT,3271,KOTA BOGOR,TBM,0.0,HEKTAR,2024
947,32,JAWA BARAT,3271,KOTA BOGOR,TM,0.0,HEKTAR,2024
948,32,JAWA BARAT,3271,KOTA BOGOR,TR/TTM,0.0,HEKTAR,2024
949,32,JAWA BARAT,3272,KOTA SUKABUMI,TBM,0.0,HEKTAR,2024
950,32,JAWA BARAT,3272,KOTA SUKABUMI,TM,0.0,HEKTAR,2024
951,32,JAWA BARAT,3272,KOTA SUKABUMI,TR/TTM,0.0,HEKTAR,2024
952,32,JAWA BARAT,3273,KOTA BANDUNG,TBM,0.0,HEKTAR,2024
953,32,JAWA BARAT,3273,KOTA BANDUNG,TM,0.0,HEKTAR,2024
954,32,JAWA BARAT,3273,KOTA BANDUNG,TR/TTM,0.0,HEKTAR,2024
955,32,JAWA BARAT,3274,KOTA CIREBON,TBM,0.0,HEKTAR,2024
956,32,JAWA BARAT,3274,KOTA CIREBON,TM,0.0,HEKTAR,2024
957,32,JAWA BARAT,3274,KOTA CIREBON,TR/TTM,0.0,HEKTAR,2024
958,32,JAWA BARAT,3275,KOTA BEKASI,TBM,0.0,HEKTAR,2024
959,32,JAWA BARAT,3275,KOTA BEKASI,TM,0.0,HEKTAR,2024
960,32,JAWA BARAT,3275,KOTA BEKASI,TR/TTM,0.0,HEKTAR,2024
961,32,JAWA BARAT,3276,KOTA DEPOK,TBM,0.0,HEKTAR,2024
962,32,JAWA BARAT,3276,KOTA DEPOK,TM,0.0,HEKTAR,2024
963,32,JAWA BARAT,3276,KOTA DEPOK,TR/TTM,0.0,HEKTAR,2024
964,32,JAWA BARAT,3277,KOTA CIMAHI,TBM,0.0,HEKTAR,2024
965,32,JAWA BARAT,3277,KOTA CIMAHI,TM,0.0,HEKTAR,2024
966,32,JAWA BARAT,3277,KOTA CIMAHI,TR/TTM,0.0,HEKTAR,2024
967,32,JAWA BARAT,3278,KOTA TASIKMALAYA,TBM,0.0,HEKTAR,2024
968,32,JAWA BARAT,3278,KOTA TASIKMALAYA,TM,0.0,HEKTAR,2024
969,32,JAWA BARAT,3278,KOTA TASIKMALAYA,TR/TTM,0.0,HEKTAR,2024
970,32,JAWA BARAT,3279,KOTA BANJAR,TBM,0.0,HEKTAR,2024
971,32,JAWA BARAT,3279,KOTA BANJAR,TM,0.0,HEKTAR,2024
972,32,JAWA BARAT,3279,KOTA BANJAR,TR/TTM,0.0,HEKTAR,2024
